"Kap1"	"Pol2ra"	"TCFL2"	"ZNF263"	"ELK4"	"CTCF_chr22"	"H3K4me3_chr22"
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.025	0.025	0.005664555
0.032967	0	0.0114286	0.00833333	0.025	0.025	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.032967	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.0164835	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.153846	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.307692	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.307692	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.307692	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.307692	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.307692	0	0.0114286	0.00833333	0.025	0.0375	0.005664555
0.307692	0	0.0114286	0.00833333	0.025	0.0125	0.005664555
0.307692	0	0.0114286	0.00833333	0.05	0.025	0.005664555
0.307692	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.307692	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.307692	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.307692	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.153846	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.5	0	0.0114286	0.00833333	0.05	0.05	0.005664555
1	0	0.0114286	0.00833333	0.05	0.05	0.005664555
1	0	0.0114286	0.00833333	0.05	0.05	0.005664555
1	0	0.0114286	0.00833333	0.05	0.05	0.005664555
1	0	0.0114286	0.00833333	0.05	0.05	0.005664555
1	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.5	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.15	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.0375	0.005664555
0.3	0	0.0114286	0.00833333	0	0.0375	0.005664555
0.3	0	0.0114286	0.00833333	0	0.0375	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.0375	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.0375	0.005664555
0.3	0	0.0114286	0.00833333	0.05	0.0375	0.005664555
0.3	0	0.0114286	0.00833333	0.025	0.0375	0.005664555
0.3	0	0.0114286	0.00833333	0.025	0.0375	0.005664555
0.15	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.059322	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.0375	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.0375	0.005664555
0.118644	0	0.0114286	0.00833333	0.025	0.0375	0.005664555
0.118644	0	0.0114286	0.00833333	0.025	0.0375	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.0375	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.0375	0.005664555
0.118644	0	0.0114286	0.00833333	0.025	0.0375	0.005664555
0.118644	0	0.0114286	0.00833333	0.025	0.0375	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0.00833333	0.05	0.05	0.005664555
0.118644	0	0.0114286	0	0.05	0.05	0.005664555
0.118644	0	0.0114286	0	0.05	0.05	0.005664555
0.118644	0	0.0114286	2	0.05	0.05	0.005664555
0.118644	0	0.00571429	1	0.05	0.05	0.005664555
0.118644	0	0.025	0.5	0.05	0.05	0.005664555
0.118644	0	0.05	1	0.05	0.05	0.005664555
0.118644	0	0.05	1	0.05	0.05	0.005664555
0.118644	0	0.05	1	0.05	0.05	0.005664555
0.118644	0	0.05	0.5	0.05	0.05	0.005664555
0.118644	0	0.05	0.0283019	0.05	0.05	0.005664555
0.118644	0	0.05	0.0566038	0.05	0.025	0.005664555
0.118644	0	0.05	0.0566038	0.025	0.0125	0.005664555
0.059322	0	0.05	0.0566038	0.025	0.0375	0.005664555
0.032967	0	0.05	0.0566038	0.05	0.05	0.005664555
0.0659341	0	0.05	0.0566038	0.05	0.05	0.0025
0.0659341	0	0.05	0.0566038	0.05	0.05	0.0025
0.0659341	0	0.05	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.05	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.05	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.05	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.05	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.05	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.05	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.05	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.025	0.025	0.00859755
0.0659341	0	0.0052356	0.0566038	0.025	0.025	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.025	0.025	0.00859755
0.0659341	0	0.0052356	0.0566038	0.025	0.025	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.025	0.025	0.00859755
0.0659341	0	0.0052356	0.0566038	0.025	0.025	0.00609755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00609755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.025	0.0375	0.00859755
0.0659341	0	0.0052356	0.0566038	0.025	0.0125	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.025	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00859755
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00554878
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.00673729
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.0109746
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.0109746
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.0109746
0.0659341	0	0.0052356	0.0566038	0.05	0.05	0.0109746
0.032967	0	0.0052356	0.0566038	0.05	0.05	0.0109746
0.192308	0	0.0052356	0.0566038	0.05	0.05	0.0109746
0.384615	0	0.0052356	0.0566038	0.05	0.05	0.0109746
0.384615	0	0.0052356	0.0566038	0.05	0.05	0.0109746
0.384615	0	0.0052356	0.0566038	0.05	0.05	0.0109746
0.384615	0	0.0052356	0.0566038	0.05	0.05	0.0109746
0.384615	0	0.0052356	0.0566038	0.05	0.05	0.0109746
0.384615	0	0.0052356	0.0566038	0.05	0.05	0.0109746
0.384615	0	0.0052356	0.0566038	0.05	0.0375	0.0109746
0.384615	0	0.0052356	0.0566038	0	0.0375	0.0109746
0.384615	0	0.0052356	0.0566038	0	0.0375	0.0109746
0.384615	0	0.0052356	0.0283019	0.05	0.0375	0.0109746
0.384615	0	0.0052356	0.0402299	0.05	0.05	0.0109746
0.192308	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.142857	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.285714	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.285714	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.285714	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.285714	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.285714	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.285714	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.0375	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.0375	0.0109746
0.005	0	0.0052356	0.0804598	0.025	0.0375	0.0109746
0.005	0	0.0052356	0.0804598	0.025	0.0375	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.0375	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.0375	0.0109746
0.005	0	0.0052356	0.0804598	0.025	0.0375	0.0109746
0.005	0	0.0052356	0.0804598	0.025	0.0375	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.0375	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.0375	0.0109746
0.005	0	0.0052356	0.0804598	0.025	0.0375	0.0109746
0.005	0	0.0052356	0.0804598	0.025	0.0375	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.05	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.025	0.0109746
0.005	0	0.0052356	0.0804598	0.025	0.0125	0.0109746
0.005	0	0.0052356	0.0804598	0.025	0.0625	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.075	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.075	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.075	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.075	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.075	0.0109746
0.005	0	0.0052356	0.0804598	0.05	0.075	0.0109746
0.005	0	0.0052356	0.0402299	0.05	0.075	0.0109746
0.005	0	0.0052356	0.75	0.05	0.075	0.0109746
0.005	0	0.0052356	0.75	0.05	0.075	0.0109746
0.005	0	0.0052356	0.2	0.05	0.075	0.0109746
0.005	0	0.0052356	0.4	0.05	0.075	0.0109746
0.005	0	0.0052356	0.4	0.05	0.075	0.0109746
0.005	0	0.0052356	0.4	0.05	0.075	0.0109746
0.005	0	0.0052356	0.2	0.05	0.075	0.0109746
0.005	0	0.0052356	0.00471698	0.05	0.075	0.0109746
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0109746
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0109746
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0109746
0.005	0	0.0052356	0.00943396	0.025	0.0375	0.0109746
0.005	0	0.0052356	0.00943396	0.025	0.0375	0.0109746
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00673729
0.005	0	0.0026178	0.00943396	0.05	0.075	0.00554878
0.005	0	0.111111	0.00943396	0.05	0.075	0.00859755
0.005	0	0.222222	0.00943396	0.05	0.075	0.00859755
0.005	0	0.222222	0.00943396	0.05	0.075	0.00859755
0.005	0	0.222222	0.00943396	0.05	0.075	0.00859755
0.005	0	0.222222	0.00943396	0.05	0.075	0.00859755
0.005	0	0.222222	0.00943396	0.05	0.075	0.00859755
0.005	0	0.222222	0.00943396	0.05	0.075	0.00859755
0.005	0	0.222222	0.00943396	0.05	0.075	0.00859755
0.005	0	0.111111	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0026178	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.025	0.0375	0.00859755
0.005	0	0.0052356	0.00943396	0.025	0.0375	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.025	0.0375	0.00859755
0.005	0	0.0052356	0.00943396	0.025	0.0375	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.025	0.05	0.00859755
0.005	0	0.0052356	0.00943396	0.025	0.025	0.00609755
0.005	0	0.0052356	0.00943396	0.05	0.05	0.00609755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.05	0.00859755
0.005	0	0.0052356	0.00943396	0	0.05	0.00859755
0.005	0	0.0052356	0.00943396	0	0.0625	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.0625	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.00859755
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0025
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0025
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0275
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0275
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0275
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0275
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0275
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0275
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0275
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0275
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0275
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0275
0.005	0	0.0052356	0.00943396	0.05	0.075	0.0275
